1.320000	2.681807	7.452946	10.906742	14.472881	16.699120
1.330000	2.646815	7.438954	10.903882	14.459223	16.664070
1.340000	2.611939	7.424730	10.900933	14.445332	16.629134
1.350000	2.577185	7.410272	10.897892	14.431209	16.594316
1.360000	2.542557	7.395581	10.894756	14.416853	16.559622
1.370000	2.508063	7.380654	10.891525	14.402262	16.525058
1.380000	2.473706	7.365491	10.888195	14.387436	16.490630
1.390000	2.439492	7.350092	10.884764	14.372373	16.456342
1.400000	2.405427	7.334455	10.881230	14.357074	16.422200
1.410000	2.371516	7.318581	10.877590	14.341537	16.388209
1.420000	2.337765	7.302468	10.873842	14.325762	16.354375
1.430000	2.304177	7.286116	10.869984	14.309747	16.320702
1.440000	2.270759	7.269525	10.866014	14.293494	16.287197
1.450000	2.237515	7.252694	10.861928	14.277000	16.253863
1.460000	2.204451	7.235623	10.857724	14.260265	16.220706
1.470000	2.171571	7.218311	10.853400	14.243290	16.187731
1.480000	2.138881	7.200758	10.848953	14.226074	16.154943
1.490000	2.106384	7.182965	10.844380	14.208616	16.122346
1.500000	2.074087	7.164931	10.839680	14.190916	16.089946
1.510000	2.041992	7.146655	10.834849	14.172974	16.057747
1.520000	2.010106	7.128138	10.829885	14.154790	16.025754
1.530000	1.978433	7.109380	10.824785	14.136364	15.993971
1.540000	1.946976	7.090381	10.819546	14.117696	15.962402
1.550000	1.915742	7.071142	10.814167	14.098785	15.931054
1.560000	1.884733	7.051661	10.808643	14.079633	15.899928
1.570000	1.853954	7.031940	10.802973	14.060238	15.869031
1.580000	1.823409	7.011979	10.797153	14.040602	15.838366
1.590000	1.793104	6.991778	10.791181	14.020724	15.807937
1.600000	1.763040	6.971338	10.785054	14.000605	15.777749
1.610000	1.733224	6.950659	10.778769	13.980245	15.747806
1.620000	1.703657	6.929742	10.772323	13.959645	15.718110
1.630000	1.674345	6.908587	10.765714	13.938805	15.688668
1.640000	1.645292	6.887194	10.758939	13.917725	15.659481
1.650000	1.616500	6.865566	10.751995	13.896407	15.630554
1.660000	1.587973	6.843702	10.744878	13.874851	15.601891
1.670000	1.559715	6.821603	10.737587	13.853057	15.573495
1.680000	1.531730	6.799271	10.730118	13.831026	15.545369
1.690000	1.504021	6.776705	10.722467	13.808760	15.517518
1.700000	1.476591	6.753908	10.714634	13.786259	15.489943
1.710000	1.449443	6.730879	10.706613	13.763523	15.462650
1.720000	1.422580	6.707621	10.698403	13.740555	15.435640
1.730000	1.396007	6.684135	10.690000	13.717354	15.408917
1.740000	1.369724	6.660421	10.681402	13.693923	15.382485
1.750000	1.343736	6.636480	10.672605	13.670262	15.356345
1.760000	1.318046	6.612315	10.663607	13.646372	15.330501
1.770000	1.292656	6.587927	10.654404	13.622256	15.304955
1.780000	1.267568	6.563317	10.644994	13.597913	15.279711
1.790000	1.242785	6.538486	10.635374	13.573345	15.254770
1.800000	1.218311	6.513436	10.625540	13.548555	15.230136
1.810000	1.194146	6.488169	10.615489	13.523542	15.205811
1.820000	1.170294	6.462686	10.605219	13.498310	15.181796
1.830000	1.146757	6.436990	10.594727	13.472859	15.158096
1.840000	1.123536	6.411081	10.584010	13.447191	15.134711
1.850000	1.100635	6.384962	10.573063	13.421308	15.111643
1.860000	1.078055	6.358634	10.561886	13.395211	15.088896
1.870000	1.055797	6.332099	10.550474	13.368903	15.066470
